0,3332325.9320684257,25
1,3409076.2918742145,19
2,3345858.1356660887,17
3,3379834.9849721245,25
4,3370205.481114179,20
5,3353447.9479560694,26
6,3336086.449681282,22
7,3361534.0110416114,23
8,3353155.5418620366,19
9,3337973.7219872302,26
10,3320408.6387764057,18
11,3323226.5443004193,24
12,3402764.485121817,20
13,3310032.924095421,23
14,3338670.8484875495,21
15,3366776.4769542404,23
16,3278085.385060758,35
17,3338265.5685847183,22
18,3415200.582529778,17
19,3349997.078175466,20
20,3320802.056005393,27
21,3352849.405295117,26
22,3367063.333624188,20
23,3409226.1231310423,17
24,3382694.3171092803,21
