0,1890528.4755230935,44
1,1904158.6115842375,41
2,1925661.6867201172,44
3,1878519.020217135,51
4,1912498.8405196075,47
5,1897913.933960096,32
6,1886484.5090182081,45
7,1900462.156222153,43
8,1877452.1739610254,39
9,1896631.007821096,47
10,1885328.5841990851,49
11,1886068.8500971945,49
12,1910959.8440740416,43
13,1898271.3151781058,35
14,1882613.8112214934,45
15,1899048.844323431,44
16,1916803.8359483194,44
17,1881638.8653900903,47
18,1864424.2750933606,47
19,1906762.9227586598,48
20,1901121.2191535796,47
21,1923558.0468573656,41
22,1885011.6214660618,49
23,1923417.9621602544,45
24,1893039.105117194,46
