0,3525828.922922814,22
1,3464406.995023043,20
2,3463847.143275082,16
3,3485861.730414421,17
4,3551232.3875745567,17
5,3564580.2307082205,18
6,3513262.254670949,21
7,3448431.383580169,20
8,3532136.3477198184,21
9,3563662.167152994,24
10,3521208.658427921,19
11,3462479.183427312,21
12,3572278.167414761,22
13,3482627.524759623,21
14,3477289.7491067243,15
15,3474718.6993871923,21
16,3561806.733060913,21
17,3453625.72060078,21
18,3550480.4744105353,20
19,3497850.04018941,23
20,3476565.517835521,18
21,3481085.4961357033,21
22,3447755.645024554,24
23,3479668.4174091215,20
24,3488997.2628475325,17
