0,4374757.611378704,15
1,4348031.195908877,16
2,4355728.306774737,16
3,4377100.917009284,18
4,4287542.6540415,17
5,4311719.433939726,14
6,4394062.897481776,13
7,4323012.511914523,14
8,4363913.699678867,16
9,4382984.999147985,11
10,4363205.883000447,13
11,4344319.039777262,12
12,4335569.182989671,17
13,4353621.039230184,16
14,4321169.397037664,15
15,4353133.180575746,15
16,4349822.068825396,12
17,4382737.870787677,11
18,4378243.41116043,13
19,4359384.999040599,13
20,4316274.727664634,17
21,4358445.598343486,16
22,4305595.900313371,18
23,4372088.295133436,14
24,4345632.780393113,18
