0,2573295.7738523977,24
1,2553497.556911275,26
2,2537681.0217535687,27
3,2577915.8061859766,25
4,2540350.962888682,24
5,2514875.5195059525,24
6,2533749.612706161,26
7,2556340.5034750593,19
8,2525890.1507637943,22
9,2528197.2770885066,28
10,2581386.1284494377,25
11,2568570.6147113442,24
12,2534975.6478253296,25
13,2548123.806538744,26
14,2565344.187841349,29
15,2535111.1881584157,29
16,2549386.9017241774,26
17,2548579.1790852714,22
18,2544822.3574053133,26
19,2515626.7578616543,29
20,2554696.779631567,31
21,2559147.6563173602,23
22,2526808.5461614872,30
23,2546593.3618633,21
24,2553362.1518721892,24
