0,12627038.099463208,16220
1,12627038.099463208,11396
2,12627038.099463208,9780
3,12627038.099463208,9780
4,12627038.099463208,8160
5,12627038.099463208,14616
6,12627038.099463208,13008
7,12627038.099463208,14616
8,12627038.099463208,14616
9,12627038.099463208,9780
10,12627038.099463208,11396
11,12627038.099463208,11396
12,12627038.099463208,9780
13,13814120.233652156,9780
14,12627038.099463208,13008
15,12627038.099463208,11396
16,12627038.099463208,11396
17,12627038.099463208,9780
18,13814120.233652156,11396
19,12627038.099463208,13008
20,12627038.099463208,13008
21,12627038.099463208,9780
22,12627038.099463208,8160
23,12627038.099463208,11396
24,12627038.099463208,11396
