0,2185182.9225483784,53
1,2162209.411966079,57
2,2165917.0669119987,48
3,2158685.388689159,59
4,2172442.7964092935,52
5,2162715.842779299,47
6,2165327.397372275,58
7,2167300.7074427344,64
8,2160969.5911353016,57
9,2174415.11350544,52
10,2166138.932634028,53
11,2145153.216866855,58
12,2181939.2349818726,51
13,2157180.8069380024,54
14,2171428.1237142975,52
15,2152448.13818456,59
16,2183773.5809629466,61
17,2160861.1452890527,59
18,2149113.6364143747,59
19,2170217.768540968,59
20,2153332.8788881544,58
21,2165942.247743999,54
22,2158352.209850562,63
23,2164078.9307855195,57
24,2159796.378821001,69
