0,4746843.157409095,23960
1,4748639.964183931,28656
2,4748639.964183931,26312
3,4746843.157409095,26312
4,4769458.293044368,33320
5,4735650.146484869,28656
6,4763488.701987649,21600
7,4846482.483786304,28656
8,4748639.964183931,26312
9,4760792.958669018,26312
10,4746843.157409095,33320
11,4746843.157409095,28656
12,4748639.964183931,33320
13,4746843.157409095,23960
14,4735650.146484869,23960
15,4746843.157409095,21600
16,4763488.701987649,21600
17,4735650.146484869,23960
18,4735606.278013877,23960
19,4746843.157409095,33320
20,4769458.293044368,23960
21,4760792.958669018,28656
22,4769458.293044368,23960
23,4763887.1760139875,23960
24,4763488.701987649,21600
