0,2494893.0377834826
1,2494523.195127576
2,2431798.53912053
3,2430054.1297502248
4,2516331.9465186875
5,2501459.4787365934
6,2505633.241231453
7,2501272.4734947183
8,2488929.708278515
9,2493385.055955441
10,2385761.88460068
11,2482358.273047854
12,2480950.75708885
13,2455001.5516069666
14,2490446.6116772606
15,2389595.753518371
16,2446457.228278009
17,2448670.3820125638
18,2444972.72037887
19,2490098.5464180554
20,2438273.6378771663
21,2379494.9899243866
22,2403263.6710127424
23,2456162.693690426
24,2449404.2182510723
