0,1274037.9418610227
1,1256345.0463164619
2,1278561.0134993244
3,1257497.2513488706
4,1210218.2219036736
5,1265170.0690939806
6,1277983.886141322
7,1239079.0142702106
8,1187491.4640673676
9,1240950.08966267
10,1271538.921506475
11,1224854.36886449
12,1236789.0357552671
13,1269714.7825835692
14,1187956.7082906712
15,1290575.8584775194
16,1279110.9672223711
17,1159521.0500784437
18,1297714.2803012023
19,1249775.453571877
20,1267955.5018685989
21,1246282.8582889077
22,1242250.9183721626
23,1246442.3485466829
24,1256305.5621995751
