0,2584165.6186901145
1,2428412.96453933
2,2438427.255983598
3,2622435.8186028283
4,2539682.5132538835
5,2499635.8335119793
6,2438072.512774192
7,2569860.9692894355
8,2505465.226838622
9,2392146.5682798894
10,2460776.0248018727
11,2520199.447913606
12,2479101.5249185115
13,2411747.243478557
14,2479346.7780921995
15,2507777.370706376
16,2375817.046789398
17,2558901.246330014
18,2510345.3770982986
19,2507530.635061023
20,2418838.885742254
21,2473722.249622424
22,2500738.5090257106
23,2549200.2093381346
24,2447841.0060987337
