0,4464751.24116546
1,4490324.255603425
2,4272905.671001109
3,4294586.701616098
4,4361574.025851753
5,4299365.047219611
6,4386449.114104239
7,4304300.361108013
8,4369561.693603257
9,4423405.701149884
10,4393763.485270079
11,4331784.1829372505
12,4409012.94036498
13,4388700.207308088
14,4361515.194238555
15,4385111.15577073
16,4324736.876977054
17,4409684.408095261
18,4317137.540846961
19,4426018.726698129
20,4279357.972311314
21,4278705.352111279
22,4259150.480266235
23,4383292.977673353
24,4389118.106768828
