0,1557701.0309621817
1,1533110.9236158784
2,1511421.4656703374
3,1519538.8397743267
4,1467312.300851082
5,1587053.3098410224
6,1459919.735514728
7,1637690.1215344612
8,1560192.9809253388
9,1540367.2366340111
10,1547277.6732119094
11,1612854.472316761
12,1503860.8635869867
13,1467185.0276205023
14,1503565.9556745458
15,1525712.697256235
16,1515571.1311482529
17,1613588.989497063
18,1547358.9120531888
19,1582059.8804025522
20,1599377.8289169888
21,1477239.616845912
22,1534799.294653287
23,1480379.4147124442
24,1596019.3912680342
