0,5520581.819935626
1,5487567.984405227
2,5609378.915127316
3,5582891.454212739
4,5501106.865407108
5,5355526.711595265
6,5627837.504785197
7,5511682.407090465
8,5516011.775052078
9,5594672.351964817
10,5497382.716366435
11,5484714.314650938
12,6351005.331427591
13,5511826.042657016
14,5378580.469500075
15,5560839.010500296
16,5411652.44534887
17,5512529.028290775
18,5440922.8198087895
19,5519275.252572719
20,5465173.6441947995
21,5401348.500268517
22,5625746.491616378
23,5381349.329791749
24,5421562.328069555
