0,7972859.367321374
1,7883887.465962553
2,8022763.455334383
3,7054974.440125703
4,7062302.067710413
5,7425175.435018535
6,7972859.367321374
7,7996949.319428045
8,7062302.067710413
9,7688131.939255595
10,7054974.440125703
11,7425175.435018535
12,9455959.057860803
13,9095461.822706606
14,7271137.909425741
15,8559505.97446548
16,7883887.465962553
17,8022763.455334383
18,7024735.961849594
19,7009674.156006225
20,7036502.7541890275
21,8137075.23185974
22,7062302.067710413
23,7036502.7541890275
24,7996949.319428045
