0,2079846.6666495395
1,2119221.547551612
2,2253665.338426896
3,2113405.7906657374
4,2025741.0194955624
5,2065473.780174901
6,2052348.7126134988
7,1972682.6858509288
8,2028784.4385264264
9,2048764.2308834833
10,1958401.0815655298
11,2002123.4080005758
12,2017927.8715536105
13,2119319.078613917
14,2105514.6221091053
15,2148606.0724131744
16,2215094.7940148264
17,2088740.2296778122
18,2068506.000377377
19,1998186.7643939573
20,2231436.2693862934
21,2028079.2321282807
22,1963223.2894782433
23,2096496.9630068436
24,2154189.2483292655
