0,4757685.094675205
1,4773073.684226801
2,4878951.2658090815
3,5020573.213559994
4,4757900.680998549
5,5400848.391338183
6,4794529.748141872
7,4778662.702735561
8,5001791.025795767
9,4754584.176460173
10,4773799.505165234
11,5114349.571172427
12,5058283.996605948
13,4755929.445372348
14,4807467.942982916
15,4901043.120563738
16,4818547.627384345
17,4764306.140923158
18,4888589.4602940995
19,4745469.743159995
20,4813252.948448766
21,4749903.574414781
22,4792006.0362524465
23,4948630.192440047
24,4752773.009883231
