0,10825676.592548903
1,10864347.195596006
2,14193608.67405997
3,10775306.507178806
4,10914917.42975589
5,10825676.592548903
6,10825676.592548903
7,14132218.219270332
8,10775306.507178806
9,14132218.219270332
10,14193608.67405997
11,14132218.219270332
12,14132218.219270332
13,14102232.096847847
14,10825676.592548903
15,10825676.592548903
16,10775306.507178806
17,10775306.507178806
18,10775306.507178806
19,10775306.507178806
20,10825676.592548903
21,10775306.507178806
22,14132218.219270332
23,10775306.507178806
24,14132218.219270332
