0,8587945.251650449
1,8562794.950542815
2,8562794.950542815
3,8587945.251650449
4,8562794.950542815
5,8562794.950542815
6,8984403.447380006
7,8587945.251650449
8,8650557.21034844
9,8650557.21034844
10,8587945.251650449
11,8762355.254025009
12,8689955.983290646
13,8587945.251650449
14,8689955.983290646
15,8562794.950542815
16,8610282.741841845
17,8587945.251650449
18,8610282.741841845
19,8689955.983290646
20,8610282.741841845
21,8620374.253826536
22,8558646.508135773
23,8562794.950542815
24,8587945.251650449
