0,4038515.0647931625
1,3993444.1572310994
2,4294925.472949898
3,4125948.767419717
4,4028871.9667816088
5,4177281.538850825
6,4140543.137070973
7,4041807.967552365
8,3946332.107122143
9,4037446.4652166557
10,4179746.119890335
11,4122423.66523737
12,3887017.6080509005
13,4138801.8882758296
14,4014285.694162734
15,4060984.2072903584
16,3983780.8321690764
17,3990568.018006255
18,3928298.0557679352
19,4142512.5966338143
20,4142480.117243639
21,3972493.379276829
22,4042228.103435605
23,3984870.1484085335
24,4060278.054096748
