0,1735690.3376828788
1,1757295.0296374992
2,1719038.560334651
3,1711538.7201306643
4,1703393.4415078694
5,1723951.4010419077
6,1798978.1938251196
7,1732163.684121494
8,1787874.1567321115
9,1860204.111782578
10,1798885.9601383703
11,1888394.4939161874
12,1702384.3437150745
13,1733871.9114198124
14,1745903.481492746
15,1935345.9630096338
16,1743600.643569637
17,1751977.1757791762
18,1838281.2925395083
19,1779828.149222542
20,1793828.2296922617
21,1705806.784417564
22,1732355.5285799624
23,1813470.66434469
24,1699156.6595334131
