0,2934707.4644610803
1,2827964.6445226246
2,2884580.3397734985
3,2816283.375416622
4,3014835.008864689
5,2937283.9666535626
6,3067233.0737110763
7,3011431.8605144415
8,2893240.93609194
9,2874320.484350478
10,2899994.1918860707
11,2928087.334485394
12,3090035.2988494704
13,2977938.782766022
14,2967559.8002408776
15,3107390.4032678334
16,2872389.6047126553
17,2929340.3270259374
18,2959326.9338943516
19,2945005.1994461585
20,2859039.0616349364
21,2950045.655400998
22,2819840.8529120665
23,2909120.9185498743
24,3022403.196504014
