0,4124459.620401848
1,4141591.3012602134
2,4052886.102887692
3,4062360.099977828
4,4088917.3075258783
5,3990866.9833928365
6,4058119.1067426233
7,3996229.5492096734
8,4119887.5334541025
9,4173308.610383923
10,4100522.074165896
11,3926749.625067431
12,4210197.417930043
13,4087973.412073753
14,4191350.7120412365
15,3997224.8711089073
16,4006592.889005139
17,3961454.145196892
18,3884898.669761468
19,4138611.970767741
20,4103954.6697045653
21,4266244.306803687
22,4336778.697183239
23,4058945.9137092954
24,4099356.8918147273
