0,11446450.965246996
1,11446450.965246996
2,11435937.821951345
3,11460325.439763641
4,11526663.35460501
5,11387848.644737158
6,11449565.777436988
7,11400186.91955662
8,11504364.262994839
9,11515133.389148774
10,11449565.777436988
11,11582291.35300468
12,11517935.795925092
13,11448125.0722709
14,11378371.997772753
15,11388567.463140272
16,11471832.61517899
17,11460325.439763641
18,11477102.530354435
19,11532859.331620894
20,11420839.650669541
21,11444880.818819659
22,11527614.371149413
23,11518165.448933149
24,11449565.777436988
