0,5000587.011271566
1,4969774.8382349005
2,5493991.048416548
3,5041152.93997816
4,4719128.543586606
5,5115848.539681693
6,5154097.494299179
7,5108160.708531984
8,5237787.627972871
9,5208917.532329738
10,5114092.331941092
11,4778248.870986788
12,5455912.719301837
13,5072736.002773058
14,5281114.829663884
15,5212626.129054348
16,5086997.22977982
17,5157235.163964295
18,5228717.276111681
19,4725363.431491675
20,5297006.5050710095
21,5168742.124387335
22,4871338.380215704
23,4877576.058129937
24,5292227.391886114
