0,1321064.3338592965,4
1,1318459.1184189345,4
2,1315401.4426082065,4
3,1368886.047351124,6
4,1293743.6612462462,4
5,1234671.1392757692,6
6,1286334.8572379418,4
7,1305770.2771678988,5
8,1273404.730013802,5
9,1271198.4246695729,3
10,1266808.7936457004,3
11,1248563.107852095,5
12,1265785.6445205265,5
13,1273449.1923422592,5
14,1274186.7309914888,4
15,1260075.3053955382,7
16,1271803.6692952225,6
17,1317040.6940409017,5
18,1274584.6952391516,6
19,1281383.0305741944,4
20,1275124.509508677,4
21,1297680.9671107752,4
22,1270874.316997034,4
23,1267297.2293376583,5
24,1301805.8241085021,4
