0,1249051.6626556912,3
1,1255827.6401118445,5
2,1258637.7818587585,5
3,1313198.0960516804,3
4,1295565.7992652152,4
5,1223428.1359456761,4
6,1308647.615927744,4
7,1276792.941496371,4
8,1258908.037544109,4
9,1267460.6109127833,3
10,1334010.91165479,3
11,1274347.6523314747,4
12,1253335.3420517843,3
13,1335153.7059067255,3
14,1266301.764250494,3
15,1266194.407162453,4
16,1266035.7752051307,5
17,1264136.2289040233,4
18,1287594.115869357,4
19,1263988.7774926466,4
20,1288343.7624439253,4
21,1302458.5818680609,3
22,1283253.1086568634,4
23,1274324.7006644253,4
24,1362663.595376083,5
