0,4947061.357531503,4
1,3628508.6960529033,6
2,3582937.4730990957,4
3,4528308.676901117,6
4,3844224.6376673873,5
5,3515507.9441703707,6
6,3735103.1491458276,5
7,6197372.483811322,3
8,4634353.028677103,4
9,3503496.9267089535,4
10,5128307.377255027,4
11,3265223.623156606,5
12,4324706.754834177,5
13,3841934.665175611,5
14,4315216.902038319,6
15,4630266.445735059,4
16,3480068.864028276,4
17,3265223.623156606,6
18,4215374.041584616,5
19,3547875.444334235,6
20,4715124.650478354,5
21,4476246.250738289,5
22,3643931.4591522124,4
23,3846812.4125515916,6
24,3556713.8693840774,5
25,5106610.086988771,4
26,3705041.8305465085,6
27,4263916.690210485,5
28,3599193.8585539656,6
29,6365791.481186195,4
30,4334564.296148706,6
31,4434585.550832152,5
32,4250062.224542055,5
33,3607541.6784777995,8
34,3671472.547145426,6
35,3286744.8604489127,6
36,3494014.451154329,9
37,4341155.605684035,5
38,4948514.706067957,5
39,3705041.8305465085,6
40,4755042.033102764,6
41,3515507.9441703707,7
42,4170712.9388135495,5
43,4459275.205112855,5
44,4264651.964802664,6
45,3265223.623156606,9
46,4657150.298979082,3
47,4962281.5319706965,4
48,5738333.887845263,5
49,3253212.6056951894,4
50,5246877.071998277,6
51,4148191.8832890945,5
52,3515507.9441703707,5
53,4357427.599540946,5
54,3853642.1881239964,5
55,4347257.255121728,4
56,4630112.045911145,4
57,4300556.509175951,5
58,4083703.5548562147,5
59,3922288.8717710637,4
60,3742277.426682081,6
61,5106250.843953263,3
62,3808153.593807528,4
63,3556713.8693840774,4
64,5368227.329933934,4
65,4862500.411491254,4
66,3810682.029356609,5
67,3661596.1683125626,4
68,3265223.623156606,4
69,3588620.6878022123,6
70,3599193.8585539656,4
71,4955768.144540382,3
72,4359807.308306956,4
73,4074501.532487762,5
74,4620568.7834509555,4
75,3253212.6056951894,7
76,5537350.927129284,4
77,3480068.864028276,6
78,4853950.508109653,7
79,3810682.029356609,5
80,3480068.864028276,11
81,5655894.750770877,5
82,4493792.321125417,6
83,4895539.147414415,3
84,4688375.513680962,4
85,5046656.321419731,3
86,3560594.9268261427,5
87,4170712.9388135495,4
88,4310850.989081084,5
89,5094512.842212783,3
90,3922288.8717710637,5
91,3610809.331481857,5
92,4310308.174887459,4
93,3984613.865018435,4
94,4497348.003875714,4
95,4904207.511560773,5
96,4351485.122294313,4
97,3298755.87791033,6
98,4690420.575398371,4
99,3494014.451154329,5
