0,4156900.2158146976,89680
1,4155912.8848818825,85104
2,4094052.0857119774,121264
3,4140960.8767933217,80512
4,4167047.189294584,85104
5,4110708.8104718444,75904
6,4120656.2096987306,107824
7,4130110.6018022136,107824
8,4154889.1397176953,85104
9,4143341.2271104185,112320
10,4124683.4566005473,103312
11,4146242.409643358,71280
12,4097431.0344497785,98784
13,4161741.114884542,98784
14,4157052.0613805503,107824
15,4109695.0678559965,116800
16,4093118.531157064,112320
17,4108796.3656380926,94240
18,4100198.5304490193,94240
19,4091446.0207439493,112320
20,4132913.9363934696,107824
21,4092815.9037241726,98784
22,4133922.0330452397,134560
23,4143583.0435125297,94240
24,4125962.8792003365,116800
