0,10255845.90924497,2460
1,10255845.90924497,2460
2,10255845.90924497,2460
3,10255845.90924497,2460
4,10255845.90924497,1848
5,10255845.90924497,1848
6,10255845.90924497,3070
7,10255845.90924497,1848
8,10255845.90924497,1848
9,10255845.90924497,1848
10,10255845.90924497,3070
11,10255845.90924497,1848
12,10255845.90924497,2460
13,10255845.90924497,2460
14,10255845.90924497,2460
15,10255845.90924497,2460
16,10255845.90924497,2460
17,10255845.90924497,2460
18,10255845.90924497,1848
19,10255845.90924497,2460
20,10255845.90924497,1848
21,10255845.90924497,2460
22,10255845.90924497,2460
23,10255845.90924497,1848
24,10255845.90924497,1848
