0,14737066.497236473,3260
1,14778964.203283621,1962
2,14737066.497236473,3260
3,14777022.384499501,2612
4,14759744.696440302,1962
5,14772491.8300853,3906
6,14759744.696440302,2612
7,14772491.8300853,1962
8,14777022.384499501,2612
9,14778964.203283621,1962
10,14777022.384499501,2612
11,14759744.696440302,1962
12,14759744.696440302,2612
13,14737066.497236473,2612
14,14777022.384499501,2612
15,14737066.497236473,3906
16,14772491.8300853,2612
17,14772491.8300853,3260
18,14737066.497236473,2612
19,14777022.384499501,2612
20,14777022.384499501,2612
21,14759744.696440302,3260
22,14777022.384499501,2612
23,14777022.384499501,2612
24,14960167.80551092,1962
