0,1964922.3325276517,219072
1,1942781.2005193788,233760
2,1937293.5385981333,262752
3,1940671.658807758,211680
4,1940588.8011804065,291232
5,1952422.3542013923,196800
6,1954777.1091147738,255552
7,1941926.0239362433,284160
8,1936913.2357502435,211680
9,1944484.4621295934,284160
10,1955484.8733917333,248320
11,1934789.4033911163,248320
12,1931121.5270467473,248320
13,1933972.0725050552,226432
14,1942232.3045956546,262752
15,1930097.443231012,248320
16,1928488.7937806975,248320
17,1947989.0144294507,255552
18,1945570.1406214058,204256
19,1943399.2753588643,277056
20,1950803.5691118725,233760
21,1945193.5413158112,196800
22,1944147.100192381,241056
23,1942067.3365927853,248320
24,1946114.293032629,262752
