0,4235968.712276948,95840
1,4281581.106894441,81872
2,4275850.883197373,95840
3,4268915.783357662,114240
4,4277093.705170778,127872
5,4281202.044334629,118800
6,4251306.398023264,109664
7,4264264.971084813,81872
8,4250818.969066254,109664
9,4240408.767083035,109664
10,4288691.034454619,95840
11,4283334.269460027,67760
12,4271336.524265392,105072
13,4278654.787668863,95840
14,4253927.070221542,91200
15,4263676.502944991,91200
16,4240140.941030819,95840
17,4281940.432117885,81872
18,4275970.441546852,86544
19,4236912.843560388,141360
20,4255070.552707669,114240
21,4243948.148976954,118800
22,4290650.842543566,72480
23,4282329.753367646,100464
24,4262521.394227961,100464
