0,4640136.525100045,27216
1,4640136.525100045,24224
2,4640136.525100045,27216
3,4640136.525100045,24224
4,4640136.525100045,24224
5,4640136.525100045,39104
6,4640136.525100045,24224
7,4640136.525100045,30200
8,4640136.525100045,30200
9,4640136.525100045,27216
10,4640136.525100045,27216
11,4640136.525100045,24224
12,4640136.525100045,30200
13,4640136.525100045,27216
14,4640136.525100045,27216
15,4640136.525100045,24224
16,4640136.525100045,33176
17,4640136.525100045,30200
18,4640136.525100045,27216
19,4640136.525100045,27216
20,4640136.525100045,21224
21,4640136.525100045,27216
22,4640136.525100045,24224
23,4640136.525100045,30200
24,4640136.525100045,33176
