0,6964605.061211665,2,2,27
1,6964605.061211665,2,2,6
2,6964605.061211665,2,3,10
3,6964605.061211665,3,3,7
4,6964605.061211665,2,2,5
5,6964605.061211665,2,1,12
6,6964605.061211665,2,2,9
7,6964605.061211665,2,3,10
8,6964605.061211665,2,2,11
9,6964605.061211665,2,2,11
10,6964605.061211665,2,4,7
11,6964605.061211665,2,2,9
12,6964605.061211665,3,2,26
13,6964605.061211665,2,1,14
14,6964605.061211665,2,3,6
15,6964605.061211665,2,1,9
16,6964605.061211665,2,2,8
17,6964605.061211665,2,2,8
18,6964605.061211665,3,1,16
19,6964605.061211665,2,3,7
20,6964605.061211665,2,1,17
21,6964605.061211665,3,1,22
22,6964605.061211665,2,2,9
23,6964605.061211665,2,3,3
24,6964605.061211665,2,2,19
