0,6481684.044288755,6,56,128
1,6510351.512865829,4,58,111
2,6501765.753126795,5,55,116
3,6518374.922141893,5,60,116
4,6504306.031189828,6,50,138
5,6500304.22413593,5,52,116
6,6496715.169900415,7,54,151
7,6477938.4095477685,7,45,147
8,6466231.940880735,5,58,147
9,6512884.8155979095,4,59,117
10,6521021.615432068,5,52,117
11,6498973.905401373,5,50,149
12,6493167.572006857,4,50,104
13,6489521.740989012,4,55,117
14,6502939.584118014,6,52,125
15,6496143.68629818,7,50,133
16,6508417.362961769,5,47,98
17,6507274.520097076,6,53,159
18,6518579.786922883,5,52,108
19,6458059.097057829,7,53,141
20,6484849.373127855,8,55,143
21,6455730.767578821,5,53,151
22,6486425.60079506,6,44,142
23,6516745.877726765,4,53,105
24,6521388.359757469,5,55,108
