0,3663843.317923325,3,4,15
1,3673893.3986300323,3,4,13
2,3759697.334985103,4,3,21
3,3677880.1104617505,3,6,24
4,3673504.3792226072,4,6,21
5,3690976.543837217,3,6,21
6,3663317.7074395167,3,2,30
7,3670281.955376571,3,5,22
8,3676240.450351233,4,5,14
9,3676240.450351233,3,3,12
10,3662738.480293378,5,6,27
11,3664695.027638968,6,5,23
12,3672807.5897114854,4,4,19
13,3664695.027638968,3,4,19
14,3662738.480293378,3,3,14
15,3664695.027638968,3,5,15
16,3759369.135245062,2,4,13
17,3664695.027638968,3,5,13
18,3715805.400033814,4,3,15
19,3663843.317923325,6,7,20
20,3663843.317923325,5,4,23
21,3750294.8660927936,2,4,13
22,3663843.317923325,4,5,23
23,3715805.400033814,4,8,17
24,3679868.485672485,3,2,15
