0,2178746.5462851706,4,28,44
1,2164948.076172183,4,30,39
2,2172443.2634372534,4,31,47
3,2156530.3926104344,4,35,26
4,2164702.7391826008,5,27,44
5,2187671.9662400354,3,31,25
6,2172036.7567976713,4,28,33
7,2172076.5049289847,3,35,26
8,2177483.7279298524,3,30,26
9,2158280.0293839048,5,28,45
10,2179735.10601052,4,29,37
11,2160886.4121890673,6,26,66
12,2190417.8198576593,5,29,35
13,2168302.200363468,4,36,39
14,2195334.9462563335,4,31,33
15,2158466.159889912,5,31,39
16,2165975.389705745,5,28,35
17,2173724.9262404623,4,32,28
18,2185276.876270349,4,29,38
19,2179058.027099276,4,31,33
20,2182551.304348498,4,29,40
21,2170041.620382253,4,29,41
22,2171584.639247057,4,28,37
23,2170838.746739764,4,30,40
24,2165788.0630170368,3,34,15
