0,32512422.849086784,6,2,16
1,32527588.89843657,2,1,14
2,32515249.83592974,3,2,5
3,32527588.89843657,2,2,6
4,32506519.5060075,3,2,4
5,32515249.83592974,1,3,0
6,32512422.849086784,4,2,18
7,32514077.251005597,1,2,0
8,32514077.251005597,5,1,14
9,32512422.849086784,3,1,24
10,32514077.251005597,3,2,8
11,32506519.5060075,3,2,11
12,32515249.83592974,4,2,14
13,32506519.5060075,7,1,26
14,32512422.849086784,3,2,8
15,32514077.251005597,4,2,10
16,32506519.5060075,7,2,20
17,32512422.849086784,4,2,18
18,32506519.5060075,1,1,0
19,32514077.251005597,2,2,3
20,32506519.5060075,3,1,6
21,32514077.251005597,3,1,5
22,32514077.251005597,5,1,15
23,32717720.05500919,2,2,7
24,32515249.83592974,3,1,9
