0,59128352.99087578,3,2,12
1,59208798.71940855,3,1,10
2,59208798.71940855,3,1,6
3,59208798.71940855,3,2,4
4,59128352.99087578,3,1,13
5,59141510.10549354,2,1,5
6,59128352.99087578,3,1,15
7,59128352.99087578,3,2,14
8,59208798.71940855,5,2,19
9,59128352.99087578,3,2,6
10,59141510.10549354,2,2,6
11,59208798.71940855,2,2,3
12,59241981.88186336,3,2,5
13,59208798.71940855,1,1,0
14,59141510.10549354,2,2,2
15,59241981.88186336,2,1,2
16,59208798.71940855,4,2,22
17,59241981.88186336,2,2,6
18,59208798.71940855,3,1,11
19,59241981.88186336,3,2,15
20,59241981.88186336,4,2,11
21,59208798.71940855,3,1,4
22,59208798.71940855,5,2,19
23,59128352.99087578,5,2,25
24,59128352.99087578,3,2,9
