0,19085083.796949122,8,6,80
1,19346316.93013449,3,5,54
2,19109675.174050365,4,6,50
3,19225185.784351643,5,10,49
4,19100147.67180687,5,6,64
5,19060842.20100757,7,6,92
6,19058663.873160698,8,9,91
7,19060749.792453315,5,8,75
8,19106698.25325592,6,9,90
9,19093575.624746025,13,10,94
10,19045855.241954613,5,11,67
11,19080157.030564878,9,9,89
12,19094409.29543292,8,10,101
13,19050650.49245896,12,9,128
14,19327344.80659894,5,7,77
15,19377028.384393893,5,9,70
16,19264254.722836047,4,5,80
17,19064174.971820127,5,7,75
18,19067457.637301166,9,8,83
19,19072321.397491682,9,9,79
20,19113308.42586168,6,9,97
21,19078272.095876563,7,9,80
22,19044139.975374337,8,7,71
23,19081836.323798962,5,6,78
24,19073791.198836606,4,6,73
