0,1502830.0677963092,4,63,45
1,1490269.8056523027,3,63,26
2,1496779.1558186922,2,62,24
3,1501617.1862266567,3,57,38
4,1502552.050820867,3,65,29
5,1502595.40907388,3,65,18
6,1497702.783939481,4,61,41
7,1501257.666171322,3,65,27
8,1505206.4566580225,4,62,27
9,1492647.312583474,3,61,35
10,1491606.1787852996,4,70,39
11,1503510.4137584318,4,67,30
12,1502774.3863586092,3,73,28
13,1490130.3831937544,4,65,42
14,1498020.1494035604,5,64,34
15,1496279.125611374,3,70,26
16,1500717.0243028551,3,64,31
17,1495716.0383538874,4,63,35
18,1501936.778490503,3,65,28
19,1494281.9315510842,3,57,33
20,1501661.7397764884,3,54,39
21,1494585.0823455877,3,61,34
22,1491851.5407203669,4,70,28
23,1498114.356013483,3,66,31
24,1499773.229072131,3,57,30
