0,6765024.193387276,4,2,22
1,6803038.887699202,3,3,22
2,6801364.3545755,3,4,16
3,6750650.958025784,3,3,25
4,6750650.958025784,4,4,19
5,6809508.387932914,4,6,20
6,6805628.620428816,3,6,11
7,6789499.266314922,3,3,17
8,6803038.887699202,3,6,14
9,6795575.687663132,3,6,16
10,6765024.193387276,5,3,21
11,6749211.116824073,4,3,15
12,6750650.958025784,3,4,17
13,6786927.256275122,3,5,22
14,6812202.1027431255,3,4,22
15,6749211.116824073,3,3,16
16,6800923.583077939,4,6,26
17,6763641.016636245,3,2,26
18,6819131.4026211705,3,5,22
19,6749211.116824073,4,5,28
20,6749211.116824073,3,3,21
21,6774507.219194829,2,8,6
22,6812202.1027431255,4,3,24
23,6765024.193387276,4,5,17
24,6798991.938218518,3,4,21
