0,1775150.8667606302,4,11,27
1,1753243.6614963,3,13,9
2,1760777.5382398986,6,15,27
3,1774652.8823274975,3,14,20
4,1756700.9427686008,3,13,29
5,1779843.742522583,4,12,26
6,1775675.867839685,3,15,17
7,1751085.6273171508,4,21,18
8,1758420.7063819512,3,16,17
9,1767378.2007502522,3,14,17
10,1748112.2256008761,4,13,39
11,1761226.7145154823,3,14,20
12,1774869.5450520103,3,12,20
13,1758753.5606981835,4,13,28
14,1781756.6628129126,3,16,13
15,1775414.871285186,3,14,18
16,1757361.0323181446,5,13,36
17,1763688.0057906685,4,17,17
18,1744450.1920809094,5,12,29
19,1762373.3290795241,5,17,28
20,1756191.5639740494,4,16,25
21,1758044.4539508543,3,15,23
22,1757584.2283253532,3,14,22
23,1771581.763723886,4,17,21
24,1758053.3713383914,3,14,17
