0,4731860.49507491,2028
1,4790685.965476288,1991
2,4716771.545612975,1006
3,4738454.963712456,1321
4,4790369.340208266,994
5,4771397.82250662,1331
6,4782484.173321214,1343
7,4760833.352690349,1313
8,4770751.468572073,1656
9,4807191.891274375,1002
10,4763852.066522852,1319
11,4742223.1020524325,1324
12,4748566.781378742,1002
13,4749447.512012295,1328
14,4739691.848065681,1340
15,4739496.500400415,1367
16,4735372.40175246,1330
17,4739190.468260992,1342
18,4715449.550804729,1337
19,4704809.891898511,1005
20,4790930.337219975,1309
21,4783047.933005811,1650
22,4765468.48232379,999
23,4753410.57631483,1331
24,4730166.897417074,1657
