0,12509538.747948755,2,5,11
1,12509538.747948755,2,5,13
2,12509538.747948755,2,6,12
3,13175533.57395915,2,4,18
4,12509538.747948755,2,7,8
5,12509538.747948755,2,4,31
6,12509538.747948755,3,3,22
7,12509538.747948755,2,5,21
8,12509538.747948755,2,5,9
9,12509538.747948755,2,5,22
10,13175533.57395915,2,6,18
11,12509538.747948755,3,4,18
12,12509538.747948755,3,5,18
13,12509538.747948755,2,3,17
14,12509538.747948755,2,6,7
15,12509538.747948755,3,5,28
16,12509538.747948755,2,6,12
17,12509538.747948755,2,6,11
18,12509538.747948755,3,4,12
19,12509538.747948755,2,5,16
20,12509538.747948755,2,6,15
21,12509538.747948755,2,6,14
22,12509538.747948755,2,6,9
23,12509538.747948755,2,6,8
24,13175533.57395915,2,6,13
