0,2864384.153177076,4,124,101
1,2878031.139082293,5,120,99
2,2872476.1144702462,5,107,84
3,2859427.928696792,5,124,122
4,2872471.9035447794,4,121,105
5,2854164.84152716,6,117,119
6,2860435.7222151305,5,124,88
7,2859707.182060626,7,112,128
8,2857458.3807459534,5,117,114
9,2857339.0349339987,6,129,108
10,2856627.5397700937,6,127,102
11,2869062.8249173784,5,115,120
12,2864016.710779644,5,119,116
13,2868742.2104489007,4,118,115
14,2869244.109723719,5,125,99
15,2860040.016816208,5,125,101
16,2867978.029052708,6,123,108
17,2860979.1042130403,5,121,95
18,2866895.7396371397,5,120,87
19,2863335.6570013585,5,115,98
20,2857879.0376297464,5,113,99
21,2865831.326251434,6,127,113
22,2862252.4797718753,5,128,81
23,2870347.0333254505,4,126,100
24,2866157.524625523,5,115,116
