0,9490185.424848432,5,2,19
1,9490185.424848432,2,2,10
2,9490185.424848432,5,1,30
3,9490185.424848432,4,1,18
4,9490185.424848432,4,2,19
5,9490185.424848432,3,2,9
6,9490185.424848432,2,2,10
7,9504054.031826792,2,2,10
8,9490185.424848432,3,2,16
9,9490185.424848432,3,2,13
10,9490185.424848432,2,2,4
11,9490185.424848432,4,1,18
12,9490185.424848432,4,2,20
13,9504054.031826792,2,2,2
14,9504054.031826792,2,2,14
15,9490185.424848432,4,3,32
16,9490185.424848432,3,1,19
17,9490185.424848432,4,1,17
18,9490185.424848432,3,2,10
19,9490185.424848432,4,1,27
20,9490185.424848432,5,3,35
21,9490185.424848432,4,2,19
22,9490185.424848432,6,2,31
23,9490185.424848432,4,1,28
24,9504054.031826792,3,2,18
