0,2326631.8734037224,4,60,77
1,2324251.5889683138,4,59,54
2,2319660.320495499,4,55,70
3,2341964.990345414,5,54,72
4,2345618.3099083304,4,58,63
5,2333041.414844446,5,55,44
6,2350333.113906775,3,56,53
7,2342124.3244026476,4,55,51
8,2323049.7453379272,4,57,58
9,2319046.9383680583,4,57,71
10,2339279.218924789,6,55,70
11,2329248.3749202164,4,54,77
12,2319558.8428865024,4,59,44
13,2330241.903046941,4,63,60
14,2328525.8666378944,3,65,39
15,2327807.7532681604,4,64,69
16,2338856.9554550233,4,54,50
17,2340849.1851158915,3,61,56
18,2334499.3509166227,4,57,58
19,2341079.296881379,4,57,63
20,2335049.7827407573,4,63,67
21,2326354.748626389,5,64,56
22,2349898.9912611344,4,60,65
23,2335754.6741446727,5,68,57
24,2326972.8246068745,5,60,72
