0,5004189.608462052,4,11,20
1,4995305.486521844,3,9,23
2,5022373.764344605,3,11,19
3,5006649.738757864,4,9,29
4,4995305.486521844,2,10,25
5,4995305.486521844,3,7,26
6,4999860.289542387,4,10,19
7,4995305.486521844,3,10,27
8,5043762.766406191,3,7,33
9,5029295.519976732,3,7,36
10,4995305.486521844,4,8,22
11,4995305.486521844,3,8,27
12,5022373.764344605,3,8,21
13,4995305.486521844,3,8,22
14,4995305.486521844,4,9,24
15,5034811.976282457,3,11,16
16,4995305.486521844,3,8,27
17,5015553.493043844,3,8,29
18,4995305.486521844,4,9,23
19,5039962.713079607,3,11,19
20,4995305.486521844,5,11,31
21,4995305.486521844,4,11,29
22,5006915.220289012,3,11,19
23,5015955.066797714,3,10,24
24,4995305.486521844,3,11,22
