0,2258621.8084794004,3,13,30
1,2250950.754196458,4,13,33
2,2226785.2679788526,4,17,40
3,2256864.129561729,6,15,43
4,2243664.9377831374,5,20,38
5,2251375.7646909356,4,18,23
6,2256895.344675497,3,17,19
7,2240954.9650564515,4,14,41
8,2216380.2678493494,4,14,37
9,2238361.1040997435,4,18,30
10,2236146.1550335465,7,14,32
11,2255179.5880086175,4,17,26
12,2247267.0487459903,3,17,24
13,2254477.349154414,3,18,27
14,2240907.419414636,4,14,21
15,2267592.9245613455,3,18,23
16,2238094.8061808725,7,14,37
17,2243689.6299446113,4,17,28
18,2244858.7654360994,4,18,21
19,2243661.4043921335,5,16,21
20,2236636.5354322875,6,18,46
21,2245586.217254506,4,18,34
22,2231739.076582291,5,18,20
23,2227010.364212879,3,16,28
24,2235065.759612306,5,16,34
