0,3275144.269042397,7,9,47
1,3277666.877540335,3,9,20
2,3332052.52924375,5,9,33
3,3340512.462172646,4,8,22
4,3326921.059098763,2,10,19
5,3296091.8381844955,3,7,29
6,3274202.8640549006,3,5,26
7,3276663.2625540076,5,7,34
8,3276027.5278574163,4,10,31
9,3287098.517962318,5,7,35
10,3276283.8054282395,5,7,31
11,3335301.1942031016,3,7,22
12,3344379.1148608355,4,8,24
13,3275941.8609010186,4,8,27
14,3348159.9470700785,2,7,16
15,3327832.1785748126,3,7,15
16,3293450.0241640415,3,7,24
17,3327343.0506928423,6,8,27
18,3272875.228149009,4,9,25
19,3302865.0711931596,3,6,32
20,3288304.6040840475,6,8,34
21,3323960.2173846173,4,5,20
22,3319932.3417377947,6,11,37
23,3281256.3299221015,5,10,22
24,3342737.700926742,4,9,11
