0,3927521.6081003137,3,29,25
1,3928941.6653651525,3,36,30
2,3896016.0255933823,6,45,36
3,3934550.993836978,3,38,29
4,3906401.776399394,4,34,39
5,3920819.6845947774,3,43,29
6,3926213.423740514,3,33,32
7,3895219.589019609,4,36,37
8,3918706.1701354226,3,40,31
9,3908786.812672202,3,44,24
10,3906364.8954116115,3,29,41
11,3930702.6305005066,3,39,30
12,3908756.3232155824,2,45,29
13,3898458.9870808516,3,40,35
14,3923465.280951425,4,37,28
15,3958179.3413437475,3,37,29
16,3913135.1556100547,3,36,36
17,3904824.300244372,3,36,35
18,3953233.7331868173,3,38,26
19,3919037.2159857973,4,33,36
20,3925689.181619755,4,32,32
21,3932889.7476081587,3,35,44
22,3923372.3852612413,3,35,36
23,3923455.134691691,3,33,26
24,3926434.551673052,4,37,31
