0,12627040.293742575,3,1,17
1,12627040.293742575,2,3,6
2,12627040.293742575,3,2,11
3,12627040.293742575,2,2,14
4,12627040.293742575,2,3,6
5,12627040.293742575,1,4,0
6,13814121.457797378,2,2,11
7,12627040.293742575,2,2,11
8,12627040.293742575,3,3,19
9,12627040.293742575,2,2,13
10,12627040.293742575,2,3,21
11,12627040.293742575,4,5,25
12,12627040.293742575,4,2,33
13,12627040.293742575,3,2,19
14,12627040.293742575,2,2,17
15,12627040.293742575,3,3,20
16,12627040.293742575,3,3,5
17,12627040.293742575,3,2,15
18,12627040.293742575,4,4,21
19,12627040.293742575,2,2,11
20,12627040.293742575,3,3,20
21,12627040.293742575,2,2,22
22,12627040.293742575,2,4,9
23,13814121.457797378,3,1,12
24,12627040.293742575,3,3,9
