0,4299834.789252931,5,120,151
1,4322273.901633363,5,110,139
2,4316030.687893622,4,113,125
3,4300852.588305448,5,111,150
4,4300637.731539324,5,115,166
5,4314126.0574774,5,112,151
6,4316362.508700052,5,110,143
7,4304997.843791181,6,112,150
8,4334310.801459163,4,106,131
9,4293338.062036794,5,104,150
10,4307452.522996972,4,109,133
11,4310084.110454318,6,108,151
12,4318990.323277302,6,107,161
13,4316296.225832448,4,121,122
14,4316521.831460899,6,126,121
15,4311398.084112338,7,111,148
16,4302608.816652524,4,115,127
17,4307106.844254454,4,117,139
18,4315515.195073587,4,114,115
19,4308086.60541736,4,119,136
20,4315745.511485965,5,122,115
21,4316449.646878527,5,124,127
22,4328456.003874611,4,115,120
23,4321581.551870492,6,123,142
24,4331942.279425216,4,123,119
