0,6623912.189871644,4,33,89
1,6635500.775430612,4,25,76
2,6622845.555061314,4,34,76
3,6632735.173972877,5,29,78
4,6616198.97899106,5,33,82
5,6619618.858412141,5,30,78
6,6593390.081600386,6,33,101
7,6627823.161176302,5,32,80
8,6615767.466049128,4,36,88
9,6641057.79669962,4,39,68
10,6610913.750938513,5,27,95
11,6647282.7835637275,5,28,95
12,6612092.926681993,5,33,70
13,6596243.120247933,5,26,90
14,6597481.953116934,5,32,81
15,6641754.951826016,5,30,97
16,6633058.12000003,6,33,92
17,6628171.362859426,4,36,78
18,6623798.423310897,4,31,68
19,6625580.4002972655,4,28,86
20,6582687.381114357,6,31,101
21,6611163.527234499,6,28,116
22,6640573.238205917,5,27,82
23,6622997.558623959,5,33,76
24,6635081.576415281,5,30,84
