0,4581185.725406065,4,53,81
1,4557376.377225621,5,62,111
2,4570903.025364867,5,59,108
3,4575777.458475986,5,62,81
4,4549613.197366933,5,61,114
5,4571545.774301922,6,56,103
6,4562763.051121031,5,61,109
7,4576172.424680581,4,53,107
8,4556298.963504108,4,60,96
9,4571277.73907134,6,50,103
10,4577296.304979678,4,56,111
11,4595619.617603888,5,59,98
12,4530128.636154227,7,59,131
13,4574152.56054397,7,56,117
14,4574491.484009563,6,55,123
15,4563836.349210268,3,61,92
16,4591178.977466252,5,57,124
17,4552369.209990135,5,66,93
18,4539856.417465786,6,64,121
19,4575568.636289868,5,65,103
20,4566574.074776435,5,57,114
21,4571806.171325927,6,61,79
22,4572354.545852217,6,58,88
23,4573701.994025591,5,60,92
24,4566165.566088376,5,60,123
