0,3578991.6481857747,4,29,78
1,3615827.285396354,4,27,64
2,3617647.7815605314,5,31,47
3,3590764.2405952686,4,29,62
4,3580259.565797076,4,28,68
5,3590476.437286547,5,24,80
6,3617889.8973391526,3,31,41
7,3631308.317388222,4,29,56
8,3599220.5334350932,6,36,61
9,3608528.4963123947,4,27,54
10,3630205.404764851,4,23,54
11,3601403.8635946084,5,27,73
12,3581132.6561806714,5,30,67
13,3596358.80391617,5,29,57
14,3610780.7125502997,3,35,43
15,3605075.5285668857,6,28,55
16,3607893.2054068297,4,27,58
17,3617681.783509415,4,27,64
18,3609279.827998321,3,34,47
19,3594325.814762425,5,26,75
20,3595929.458715208,5,25,57
21,3618377.632143395,3,22,55
22,3649533.2693820707,5,28,38
23,3633860.727761119,5,25,49
24,3590857.14678828,4,29,67
