0,7050566.613244566,3,11,15
1,7055803.152210282,2,9,15
2,7047614.394923493,2,12,15
3,7050566.613244566,3,12,12
4,7050566.613244566,2,9,17
5,7050566.613244566,2,8,13
6,7047614.394923493,2,13,8
7,7047614.394923493,2,8,21
8,7047614.394923493,2,10,16
9,7086768.397813238,3,11,13
10,7055803.152210282,3,9,19
11,7047614.394923493,2,13,10
12,7047614.394923493,2,11,13
13,7047614.394923493,2,12,14
14,7050566.613244566,3,13,21
15,7050566.613244566,2,8,20
16,7050566.613244566,4,8,30
17,7063696.170656959,2,9,16
18,7047614.394923493,3,10,16
19,7047614.394923493,3,9,21
20,7086768.397813238,3,11,19
21,7050566.613244566,3,12,22
22,7050566.613244566,4,11,28
23,7050566.613244566,3,8,19
24,7071290.441564559,3,11,19
