0,14778963.838790469,2,2,3
1,14772492.546166467,2,2,1
2,14737066.301596582,3,1,8
3,14777022.818486823,2,2,2
4,14759744.666579803,3,2,6
5,14737066.301596582,2,2,7
6,14777022.818486823,3,1,10
7,14772492.546166467,3,2,4
8,14778963.838790469,2,2,2
9,14772492.546166467,3,1,5
10,14737066.301596582,2,2,1
11,14772492.546166467,2,3,1
12,14778963.838790469,3,2,5
13,14737066.301596582,2,2,4
14,14759744.666579803,2,2,2
15,14772492.546166467,1,2,0
16,14772492.546166467,3,1,6
17,14759744.666579803,1,2,0
18,14759744.666579803,3,2,7
19,14759744.666579803,3,2,7
20,14759744.666579803,1,2,0
21,14772492.546166467,4,2,7
22,14772492.546166467,4,1,7
23,14777022.818486823,2,1,2
24,14778963.838790469,2,1,4
