0,8069802.783002956,2,1,1
1,8069802.783002956,2,1,6
2,8069802.783002956,2,2,1
3,8069802.783002956,2,1,1
4,8069802.783002956,3,1,5
5,8069802.783002956,1,2,0
6,8069802.783002956,3,2,5
7,8069802.783002956,3,1,10
8,8069802.783002956,2,2,6
9,8069802.783002956,1,3,0
10,8069802.783002956,3,1,4
11,8857375.572638903,1,1,0
12,8069802.783002956,2,1,5
13,8069802.783002956,2,1,5
14,8069802.783002956,2,1,5
15,8069802.783002956,3,2,5
16,8069802.783002956,3,2,4
17,8069802.783002956,3,2,5
18,8069802.783002956,2,1,6
19,8069802.783002956,2,2,1
20,8069802.783002956,3,1,4
21,8069802.783002956,3,1,5
22,8069802.783002956,3,2,10
23,8069802.783002956,3,1,8
24,8069802.783002956,2,2,6
