0,18700558.546410486,4,2,51
1,18954220.50859962,4,5,46
2,18747103.73317591,4,3,44
3,18714546.737132713,4,4,27
4,18689177.687593244,4,4,55
5,18680253.581536096,4,3,66
6,18680442.13016072,6,5,60
7,18677245.232251536,6,4,54
8,18694392.325516347,4,2,57
9,18680253.581536096,6,3,73
10,18704040.954023477,3,4,47
11,18678393.409398645,6,5,63
12,18679270.680418175,5,4,52
13,18669296.708039768,6,1,76
14,18669296.708039768,5,3,49
15,18669296.708039768,4,4,48
16,18689442.61839784,4,4,54
17,18677245.232251536,9,4,89
18,18919907.578461993,6,5,47
19,18687649.373461403,4,4,46
20,18677245.232251536,4,5,41
21,18669296.708039768,5,5,53
22,18694392.325516347,5,4,62
23,18670682.199612863,5,3,54
24,18670027.61252419,6,5,66
