0,7580079.920597286,3,10,34
1,7586593.817412135,4,6,32
2,7622138.9424291,4,6,34
3,7603393.430506271,5,5,42
4,7622454.779362592,4,8,36
5,7677607.6780040115,4,8,48
6,7695992.457352355,4,6,25
7,7639055.815459164,3,6,31
8,7633745.863938277,4,8,24
9,7642208.718873345,4,5,43
10,7598321.556909358,4,9,31
11,7579895.190375399,6,9,40
12,7578511.01721816,7,8,47
13,7661023.738018698,3,7,36
14,7590136.944391957,4,9,31
15,7631567.987277443,5,11,34
16,7630951.1409062045,7,8,59
17,7572590.793207785,8,5,73
18,7661836.870977726,4,7,40
19,7598610.793611413,3,9,29
20,7572121.435970334,4,6,44
21,7585583.504083001,4,11,38
22,7653002.596001488,3,7,29
23,7620217.930067467,3,7,48
24,7663914.399455897,4,6,42
