0,6820551.748609946,351
1,6820505.399799927,345
2,6836740.206875831,344
3,6826122.168704984,342
4,6827845.51533655,329
5,6886416.445671193,346
6,6831881.907015463,350
7,6865146.725444102,363
8,6849753.477027348,332
9,6823042.341062338,329
10,6809491.607865212,361
11,6907106.932699335,375
12,6872597.1375665525,349
13,6839034.396236505,334
14,6789499.266314922,363
15,6883380.00389598,331
16,6857557.982374194,339
17,6812222.748497973,346
18,7016778.908129966,345
19,6824497.098414642,331
20,6857646.145893222,323
21,6825397.693112165,361
22,6882928.2584517775,339
23,6832861.115821932,348
24,6913468.9212415805,328
